detector_id,time_s,centroid_x_m,centroid_y_m,detector_x_m,detector_y_m,concentration_proxy,arrival_time_s,source_id,scenario_id,weather_id,x_m,y_m,z_m,concentration_Bq_m3,detector_type,response_factor,cost_proxy,uptime_factor,background_mean_counts,background_sigma_counts,integration_time_s,noise_model,seed,net_signal_counts,noise_counts,total_signal_counts,threshold_3sigma_counts,threshold_5sigma_counts,threshold_crossing_3sigma,threshold_crossing_5sigma
D007,166.666667,500.000001,0.0,2000.0,-300.0,1.9810088723367997e-13,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,2.4247307177976986e-18,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,1.576074966568504e-12,0.0,7200.000000000002,7454.55,7624.25,False,False
D007,180.0,540.0,0.0,2000.0,-300.0,8.702464043251326e-13,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.0651709934701373e-17,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,6.923611457555892e-12,0.0,7200.000000000007,7454.55,7624.25,False,False
D007,240.0,720.0,0.0,2000.0,-300.0,4.1406423381329424e-10,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,5.068095761146949e-15,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,3.2942622447455168e-09,0.0,7200.000000003294,7454.55,7624.25,False,False
D007,250.0,750.0,0.0,2000.0,-300.0,1.0693124126838806e-09,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.308825361745358e-14,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,8.507364851344828e-09,0.0,7200.000000008507,7454.55,7624.25,False,False
D007,300.0,900.0,0.0,2000.0,-300.0,8.764248219443637e-08,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.072733301341611e-12,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,6.972766458720471e-07,0.0,7200.000000697277,7454.55,7624.25,False,False
D007,333.333333,999.999999,0.0,2000.0,-300.0,1.2098671170574785e-06,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.4808626070019223e-11,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,9.625606945512495e-06,0.0,7200.000009625607,7454.55,7624.25,False,False
D007,360.0,1080.0,0.0,2000.0,-300.0,8.252453565120957e-06,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.0100902593608342e-10,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,6.565586685845422e-05,0.0,7200.000065655867,7454.55,7624.25,False,False
D007,420.0,1260.0,0.0,2000.0,-300.0,0.0003456789858941,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,4.2310686605147696e-09,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,0.0027501946293346,0.0,7200.00275019463,7454.55,7624.25,False,False
D007,480.0,1440.0,0.0,2000.0,-300.0,0.0064414603638505,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,7.88426898526756e-08,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,0.05124774840423914,0.0,7200.051247748404,7454.55,7624.25,False,False
D007,500.0,1500.0,0.0,2000.0,-300.0,0.0142642339089992,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.745924847080734e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,0.11348511506024771,0.0,7200.11348511506,7454.55,7624.25,False,False
D007,540.0,1620.0,0.0,2000.0,-300.0,0.053397038145197,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,6.535732395652921e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,0.42482260571743985,0.0,7200.424822605717,7454.55,7624.25,False,False
D007,600.0,1800.0,0.0,2000.0,-300.0,0.196911675204194,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,2.410174907482384e-06,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,1.5666136898635497,0.0,7201.5666136898635,7454.55,7624.25,False,False
D007,660.0,1980.0,0.0,2000.0,-300.0,0.3230332564222529,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,3.9538876915443244e-06,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,2.5700269995038107,0.0,7202.570026999504,7454.55,7624.25,False,False
D007,666.666667,2000.000001,0.0,2000.0,-300.0,0.3246524673583497,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,3.973706636073919e-06,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,2.5829093134480474,0.0,7202.582909313448,7454.55,7624.25,False,False
D007,720.0,2160.0,0.0,2000.0,-300.0,0.2357460765558635,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,2.8855032473984123e-06,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,1.875577110808968,0.0,7201.875577110809,7454.55,7624.25,False,False
D007,780.0,2340.0,0.0,2000.0,-300.0,0.0765355454239115,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,9.367857488384252e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,0.6089107367449764,0.0,7200.608910736745,7454.55,7624.25,False,False
D007,833.333333,2499.999999,0.0,2000.0,-300.0,0.0142642340873021,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.7459248689047917e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,0.11348511647881146,0.0,7200.113485116479,7454.55,7624.25,False,False
D007,840.0,2520.0,0.0,2000.0,-300.0,0.0110535901868594,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.352945968203038e-07,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,0.08794148793319748,0.0,7200.087941487933,7454.55,7624.25,False,False
D007,900.0,2700.0,0.0,2000.0,-300.0,0.0007101743888425,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,8.692447972676088e-09,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,0.005650091182239457,0.0,7200.005650091182,7454.55,7624.25,False,False
D007,960.0,2880.0,0.0,2000.0,-300.0,2.0297760463449772e-05,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,2.4844211444732386e-10,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,0.0001614873743907605,0.0,7200.0001614873745,7454.55,7624.25,False,False
D007,1000.0,3000.0,0.0,2000.0,-300.0,1.2098671473041613e-06,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.4808626440234938e-11,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,9.62560718615271e-06,0.0,7200.000009625607,7454.55,7624.25,False,False
D007,1020.0,3060.0,0.0,2000.0,-300.0,2.580790251225811e-07,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,3.158855816207653e-12,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,2.0532562805349747e-06,0.0,7200.000002053256,7454.55,7624.25,False,False
D007,1080.0,3240.0,0.0,2000.0,-300.0,1.4597509470348732e-09,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,1.786717369637289e-14,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,1.161366290264238e-08,0.0,7200.000000011613,7454.55,7624.25,False,False
D007,1140.0,3420.0,0.0,2000.0,-300.0,3.673045358491383e-12,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,4.495762756525477e-17,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,2.92224579174156e-11,0.0,7200.000000000029,7454.55,7624.25,False,False
D007,1166.666667,3500.000001,0.0,2000.0,-300.0,1.9810087237611626e-13,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,2.424730535942929e-18,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,1.5760748483629039e-12,0.0,7200.000000000002,7454.55,7624.25,False,False
D007,1200.0,3600.0,0.0,2000.0,-300.0,4.111452592548034e-15,666.6666666666666,SRC_001,S1,W1,2000.0,-300.0,1.5,5.0323678682774244e-20,GM_tube,650000.0,0.6,0.93,7200.0,84.85,60.0,normal,1007,3.271039114380326e-14,0.0,7200.0,7454.55,7624.25,False,False
D008,0.0,0.0,0.0,3000.0,0.0,1.3863432936411706e-49,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,7.587307515883891e-54,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,7.587307515883891e-48,0.0,7200.0,7454.55,7624.25,False,False
D008,60.0,180.0,0.0,3000.0,0.0,6.744612862128625e-44,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,3.6912539697256967e-48,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,3.6912539697256965e-42,0.0,7200.0,7454.55,7624.25,False,False
D008,120.0,360.0,0.0,3000.0,0.0,1.4597037932095732e-38,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,7.988801627982514e-43,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,7.988801627982514e-37,0.0,7200.0,7454.55,7624.25,False,False
D008,166.666667,500.000001,0.0,3000.0,0.0,1.1769110174786e-34,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,6.441107227480988e-39,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,6.441107227480988e-33,0.0,7200.0,7454.55,7624.25,False,False
D008,180.0,540.0,0.0,3000.0,0.0,1.4053804777629125e-33,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,7.691495973988514e-38,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,7.691495973988514e-32,0.0,7200.0,7454.55,7624.25,False,False
D008,240.0,720.0,0.0,3000.0,0.0,6.019280276816486e-29,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,3.2942872587171955e-33,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,3.294287258717196e-27,0.0,7200.0,7454.55,7624.25,False,False
D008,250.0,750.0,0.0,3000.0,0.0,3.290806277274912e-28,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,1.8010228285742647e-32,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,1.8010228285742648e-26,0.0,7200.0,7454.55,7624.25,False,False
D008,300.0,900.0,0.0,3000.0,0.0,1.146876582225596e-24,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,6.276731998505826e-29,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,6.276731998505826e-23,0.0,7200.0,7454.55,7624.25,False,False
D008,333.333333,999.999999,0.0,3000.0,0.0,1.9287497515264064e-22,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,1.0555839634481787e-26,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,1.0555839634481786e-20,0.0,7200.0,7454.55,7624.25,False,False
D008,360.0,1080.0,0.0,3000.0,0.0,9.72098502030078e-21,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,5.3201903918477235e-25,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,5.320190391847724e-19,0.0,7200.0,7454.55,7624.25,False,False
D008,420.0,1260.0,0.0,3000.0,0.0,3.665433395601045e-17,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,2.0060522151314946e-21,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,2.0060522151314948e-15,0.0,7200.0,7454.55,7624.25,False,False
D008,480.0,1440.0,0.0,3000.0,0.0,6.148396412704756e-14,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,3.3649511291120942e-18,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,3.364951129112094e-12,0.0,7200.000000000004,7454.55,7624.25,False,False
D008,500.0,1500.0,0.0,3000.0,0.0,6.101936677605324e-13,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,3.3395242165340365e-17,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,3.3395242165340366e-11,0.0,7200.000000000034,7454.55,7624.25,False,False
D008,540.0,1620.0,0.0,3000.0,0.0,4.587962487139292e-11,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,2.5109424498918737e-15,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,2.510942449891874e-09,0.0,7200.000000002511,7454.55,7624.25,False,False
D008,600.0,1800.0,0.0,3000.0,0.0,1.5229979744712632e-08,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,8.335203864283758e-13,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,8.335203864283758e-07,0.0,7200.00000083352,7454.55,7624.25,False,False
D008,660.0,1980.0,0.0,3000.0,0.0,2.2490559670323425e-06,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,1.2308841050104854e-10,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,0.00012308841050104853,0.0,7200.000123088411,7454.55,7624.25,False,False
D008,666.666667,2000.000001,0.0,3000.0,0.0,3.7266532652449895e-06,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,2.0395571903567118e-10,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,0.0002039557190356712,0.0,7200.000203955719,7454.55,7624.25,False,False
D008,720.0,2160.0,0.0,3000.0,0.0,0.000147748360232,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,8.08610860809042e-09,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,0.00808610860809042,0.0,7200.008086108608,7454.55,7624.25,False,False
D008,780.0,2340.0,0.0,3000.0,0.0,0.004317840007633,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,2.3631073264872118e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,0.23631073264872118,0.0,7200.236310732649,7454.55,7624.25,False,False
D008,833.333333,2499.999999,0.0,3000.0,0.0,0.0439369330741958,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,2.4046210204051984e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,2.4046210204051985,0.0,7202.404621020405,7454.55,7624.25,False,False
D008,840.0,2520.0,0.0,3000.0,0.0,0.0561347628341337,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,3.072195104252598e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,3.072195104252598,0.0,7203.072195104252,7454.55,7624.25,False,False
D008,900.0,2700.0,0.0,3000.0,0.0,0.3246524673583497,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,1.7767879838540343e-05,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,17.767879838540342,0.0,7217.7678798385405,7454.55,7624.25,False,False
D008,960.0,2880.0,0.0,3000.0,0.0,0.835270211411272,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,4.571343895774638e-05,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,45.713438957746376,0.0,7245.713438957747,7454.55,7624.25,False,False
D008,1000.0,3000.0,0.0,3000.0,0.0,1.0,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,5.472892284822295e-05,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,54.72892284822295,0.0,7254.728922848223,7454.55,7624.25,False,False
D008,1020.0,3060.0,0.0,3000.0,0.0,0.9559974818331,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,5.232071242633915e-05,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,52.32071242633915,0.0,7252.320712426339,7454.55,7624.25,False,False
D008,1080.0,3240.0,0.0,3000.0,0.0,0.4867522559599717,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,2.663942666263176e-05,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,26.63942666263176,0.0,7226.639426662632,7454.55,7624.25,False,False
D008,1140.0,3420.0,0.0,3000.0,0.0,0.1102505253044852,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,6.033892493365223e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,6.033892493365223,0.0,7206.033892493365,7454.55,7624.25,False,False
D008,1166.666667,3500.000001,0.0,3000.0,0.0,0.0439369330741958,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,2.4046210204051984e-06,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,2.4046210204051985,0.0,7202.404621020405,7454.55,7624.25,False,False
D008,1200.0,3600.0,0.0,3000.0,0.0,0.0111089965382423,1000.0,SRC_001,S1,W1,3000.0,0.0,1.5,6.07983414462639e-07,NaI_Tl,1000000.0,1.0,0.95,7200.0,84.85,60.0,normal,1008,0.607983414462639,0.0,7200.607983414463,7454.55,7624.25,False,False
D009,0.0,0.0,0.0,3000.0,500.0,6.091167327196815e-51,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,1.9846973180732586e-56,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,1.2900532567476181e-50,0.0,7200.0,7454.55,7624.25,False,False
D009,60.0,180.0,0.0,3000.0,500.0,2.9633760763892534e-45,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,9.655627953269276e-51,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,6.27615816962503e-45,0.0,7200.0,7454.55,7624.25,False,False
D009,120.0,360.0,0.0,3000.0,500.0,6.413490867208506e-40,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,2.089720646287669e-45,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,1.3583184200869849e-39,0.0,7200.0,7454.55,7624.25,False,False
D009,166.666667,500.000001,0.0,3000.0,500.0,5.170986125561413e-36,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,1.6848728238629388e-41,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,1.0951673355109102e-35,0.0,7200.0,7454.55,7624.25,False,False
D009,180.0,540.0,0.0,3000.0,500.0,6.174810876710168e-35,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,2.0119510642726224e-40,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,1.3077681917772046e-34,0.0,7200.0,7454.55,7624.25,False,False
D009,240.0,720.0,0.0,3000.0,500.0,2.644687179831713e-30,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,8.617237503094998e-36,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,5.601204377011749e-30,0.0,7200.0,7454.55,7624.25,False,False
D009,250.0,750.0,0.0,3000.0,500.0,1.445879369721203e-29,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,4.7111378709468874e-35,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,3.0622396161154767e-29,0.0,7200.0,7454.55,7624.25,False,False
D009,300.0,900.0,0.0,3000.0,500.0,5.0390240267486375e-26,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,1.6418753474298684e-31,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,1.0672189758294145e-25,0.0,7200.0,7454.55,7624.25,False,False
D009,333.333333,999.999999,0.0,3000.0,500.0,8.474334980897927e-24,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,2.7612096344729203e-29,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,1.794786262407398e-23,0.0,7200.0,7454.55,7624.25,False,False
D009,360.0,1080.0,0.0,3000.0,500.0,4.271102735910932e-22,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,1.3916620066122646e-27,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,9.04580304297972e-22,0.0,7200.0,7454.55,7624.25,False,False
D009,420.0,1260.0,0.0,3000.0,500.0,1.61047903803544e-18,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,5.247456285317806e-24,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,3.410846585456574e-18,0.0,7200.0,7454.55,7624.25,False,False
D009,480.0,1440.0,0.0,3000.0,500.0,2.701416850754052e-15,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,8.802080932419338e-21,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,5.721352606072569e-15,0.0,7200.0,7454.55,7624.25,False,False
D009,500.0,1500.0,0.0,3000.0,500.0,2.6810038677818037e-14,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,8.735568898875283e-20,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,5.678119784268934e-14,0.0,7200.0,7454.55,7624.25,False,False
D009,540.0,1620.0,0.0,3000.0,500.0,2.0158100326412228e-12,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,6.5681544285689124e-18,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,4.2693003785697935e-12,0.0,7200.000000000005,7454.55,7624.25,False,False
D009,600.0,1800.0,0.0,3000.0,500.0,6.691586091292782e-10,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,2.180332973245865e-15,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,1.4172164326098123e-09,0.0,7200.000000001417,7454.55,7624.25,False,False
D009,660.0,1980.0,0.0,3000.0,500.0,9.881662273882861e-08,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,3.2197619207592183e-13,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,2.092845248493492e-07,0.0,7200.000000209285,7454.55,7624.25,False,False
D009,666.666667,2000.000001,0.0,3000.0,500.0,1.637377171525239e-07,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,5.335099015406702e-13,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,3.467814360014356e-07,0.0,7200.000000346781,7454.55,7624.25,False,False
D009,720.0,2160.0,0.0,3000.0,500.0,6.49160989648215e-06,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,2.1151743269307248e-11,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,1.3748633125049711e-05,0.0,7200.000013748633,7454.55,7624.25,False,False
D009,780.0,2340.0,0.0,3000.0,500.0,0.0001897126498118,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,6.181445477700613e-10,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.00040179395605053985,0.0,7200.000401793956,7454.55,7624.25,False,False
D009,833.333333,2499.999999,0.0,3000.0,500.0,0.001930454112097,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,6.290037513557676e-09,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.004088524383812489,0.0,7200.004088524383,7454.55,7624.25,False,False
D009,840.0,2520.0,0.0,3000.0,500.0,0.002466389348609,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,8.03628608863312e-09,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.0052235859576115285,0.0,7200.0052235859575,7454.55,7624.25,False,False
D009,900.0,2700.0,0.0,3000.0,500.0,0.0142642339089992,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,4.6477440633023854e-08,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.030210336411465505,0.0,7200.030210336411,7454.55,7624.25,False,False
D009,960.0,2880.0,0.0,3000.0,500.0,0.0366992118363865,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,1.1957778106318846e-07,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.0777255576910725,0.0,7200.077725557691,7454.55,7624.25,False,False
D009,1000.0,3000.0,0.0,3000.0,500.0,0.0439369336234074,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,1.4316059573242762e-07,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.09305438722607795,0.0,7200.093054387226,7454.55,7624.25,False,False
D009,1020.0,3060.0,0.0,3000.0,500.0,0.0420035979034455,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,1.3686116901792724e-07,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.0889597598616527,0.0,7200.088959759862,7454.55,7624.25,False,False
D009,1080.0,3240.0,0.0,3000.0,500.0,0.021386401561157,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,6.968374293733262e-08,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.045294432909266207,0.0,7200.045294432909,7454.55,7624.25,False,False
D009,1140.0,3420.0,0.0,3000.0,500.0,0.0048440700122489,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,1.578353088240319e-08,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.010259295073562073,0.0,7200.010259295073,7454.55,7624.25,False,False
D009,1166.666667,3500.000001,0.0,3000.0,500.0,0.001930454112097,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,6.290037513557676e-09,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.004088524383812489,0.0,7200.004088524383,7454.55,7624.25,False,False
D009,1200.0,3600.0,0.0,3000.0,500.0,0.0004880952435234,1000.0,SRC_001,S1,W1,3000.0,500.0,1.5,1.5903705624042447e-09,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1009,0.001033740865562759,0.0,7200.001033740866,7454.55,7624.25,False,False
D010,0.0,0.0,0.0,3000.0,-500.0,6.091167327196815e-51,1000.0,SRC_001,S1,W1,3000.0,-500.0,1.5,1.9846973180732586e-56,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1010,1.2900532567476181e-50,0.0,7200.0,7454.55,7624.25,False,False
D010,60.0,180.0,0.0,3000.0,-500.0,2.9633760763892534e-45,1000.0,SRC_001,S1,W1,3000.0,-500.0,1.5,9.655627953269276e-51,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1010,6.27615816962503e-45,0.0,7200.0,7454.55,7624.25,False,False
D010,120.0,360.0,0.0,3000.0,-500.0,6.413490867208506e-40,1000.0,SRC_001,S1,W1,3000.0,-500.0,1.5,2.089720646287669e-45,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1010,1.3583184200869849e-39,0.0,7200.0,7454.55,7624.25,False,False
D010,166.666667,500.000001,0.0,3000.0,-500.0,5.170986125561413e-36,1000.0,SRC_001,S1,W1,3000.0,-500.0,1.5,1.6848728238629388e-41,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1010,1.0951673355109102e-35,0.0,7200.0,7454.55,7624.25,False,False
D010,180.0,540.0,0.0,3000.0,-500.0,6.174810876710168e-35,1000.0,SRC_001,S1,W1,3000.0,-500.0,1.5,2.0119510642726224e-40,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1010,1.3077681917772046e-34,0.0,7200.0,7454.55,7624.25,False,False
D010,240.0,720.0,0.0,3000.0,-500.0,2.644687179831713e-30,1000.0,SRC_001,S1,W1,3000.0,-500.0,1.5,8.617237503094998e-36,GM_tube,650000.0,0.6,0.92,7200.0,84.85,60.0,normal,1010,5.601204377011749e-30,0.0,7200.0,7454.55,7624.25,False,False
